date,log_return,weekday,days_to_friday,target_forward_return,target_horizon_scaled_return,fwd_rvol,atm_iv_30d,quantile_0_prob,quantile_1_prob,quantile_2_prob,quantile_3_prob,expected_scaled_return_sq_plain,expected_scaled_return_sq,expected_realised_variance_plain,expected_realised_variance,expected_realised_volatility_plain,expected_realised_volatility
2013-06-21,0.0,4,1,0.0,0.0,0.0957189963406736,0.171901067541579,0.20390826598625558,0.21248353078092463,0.31156243148744933,0.2720457717453703,0.00012190775472850743,3.0511546577168972e-05,0.030720754191583873,0.007688909737446581,0.17527336988711056,0.08768642846784547
2013-06-24,-0.0094787439545437,0,5,0.0093897403498391,0.004199219542662576,0.0907388327047094,0.186095953089247,0.20362523092596188,0.1552190673247086,0.38609551081290944,0.25506019093642013,0.00011917187782606237,2.980071792672918e-05,0.030031313212167718,0.007509780917535754,0.17329545063898164,0.08665899213316385
2013-06-25,0.0094787439545437,1,4,0.0188684843043828,0.0094342421521914,0.0848786424631795,0.1706823360172887,0.23504474679310103,0.19247885146801588,0.3394851149975019,0.23299128674138114,0.00012156193368079824,3.0381605987244416e-05,0.030633607287561156,0.007656164708785593,0.17502459052247818,0.0874995126202746
2013-06-26,0.0093897403498391,2,3,0.0093897403498391,0.005421169118600295,0.0793412237598718,0.1579734189400941,0.24585818230230552,0.24029807206283746,0.2901095431438055,0.22373420249105158,0.00012133691044564839,3.032067002424071e-05,0.030576901432303395,0.0076408088461086595,0.17486252151991688,0.08741172030173448
2013-06-27,0.0031104224143923,3,2,0.0,0.0,0.0786397493682797,0.1533483565224228,0.20674248650558294,0.2711544194122175,0.3153707079815539,0.2067323861006457,0.00010734770191436036,2.6869767606016303e-05,0.02705162088241881,0.006771181436716108,0.1644737695877942,0.0822871887763588
2013-06-28,-0.0031104224143923,4,1,-0.0031104224143923,-0.0031104224143923,0.0779319611821597,0.1539100044470479,0.24748592242741993,0.23153485171763832,0.2715182421686406,0.2494609836863011,0.00012714979223543685,3.180466662268334e-05,0.032041747643330086,0.008014775988916202,0.17900208837700773,0.08952528128364748
2013-07-01,0.0062112000926406,0,5,0.0215724852541278,0.009647508694368317,0.0850076115632528,0.1488948030712139,0.18982817485022027,0.16396701802352487,0.3753583652786126,0.2708464418476422,0.00011873829578542018,2.9674762847759578e-05,0.029922050537925887,0.007478040237635414,0.17297991368342708,0.0864756626897731
2013-07-02,0.0,1,4,0.015361285161487201,0.0076806425807436005,0.0855833709063538,0.149804604486862,0.22119273607088907,0.1677486973967267,0.3650126526327383,0.24604591389964603,0.00012061199251071623,3.013030466439332e-05,0.03039422211270049,0.007592836775427117,0.17433938772606863,0.087136885274992
2013-07-03,0.0,2,3,0.015361285161487201,0.00886884212308324,0.0861552826453501,0.1490596520212749,0.22629433851464156,0.20113099746112173,0.3224303366858622,0.2501443273383745,0.00012182693286963452,3.0494747707003127e-05,0.0307003870831479,0.007684676422164788,0.17521525927597717,0.08766228620201956
2013-07-05,0.0092450581440512,4,1,0.0092450581440512,0.0092450581440512,0.0827046157494981,0.1350857292206518,0.257613289130305,0.24465411492662933,0.2396398331653236,0.258092762777742,0.00013038530255434703,3.2618012919983814e-05,0.032857096243695455,0.00821973925583592,0.18126526485704716,0.09066277767549327
2013-07-08,0.006116227017436,0,5,0.0302137785964963,0.013512012559778783,0.0806940344419831,0.1328133454158501,0.2144834858360307,0.1990076037091942,0.36402845507078413,0.222480455383991,0.00011340080567447392,2.8315945093424235e-05,0.028577003029967428,0.007135618163542907,0.16904733961221463,0.08447258823750405
2013-07-09,0.0060790460763821,1,4,0.0240975515790603,0.01204877578953015,0.078665079782188,0.1293738950208352,0.23093015505107717,0.2163713142525917,0.34880353910611445,0.20389499159021665,0.00011233319023927351,2.8106994087494096e-05,0.028307963940296926,0.007082962510048512,0.16824970710315346,0.08416033810559766
2013-07-10,0.0,2,3,0.018018505502678202,0.010402989002366013,0.0792979369835505,0.1291470566657081,0.23160909626477308,0.22019104381841142,0.334449023535477,0.21375083638133843,0.00011438355751159323,2.8634893500847492e-05,0.028824656492921492,0.007215993162213568,0.16977825683202633,0.08494700207902317
2013-07-11,0.0150378773645405,3,2,0.018018505502678202,0.012741007427790876,0.0608100124073613,0.1261338328116942,0.21818950704890794,0.2441436673915899,0.3049541440798422,0.23271268147965998,0.0001148729196931961,2.8735873820252466e-05,0.02894797576268542,0.007241440202703621,0.17014104667212265,0.08509665212394446
2013-07-12,0.0029806281381377,4,1,0.0029806281381377,0.0029806281381377,0.0607952449563198,0.1218279110009856,0.2512345233830741,0.269440454216736,0.30427209259433086,0.175052929805859,0.00011015499411234309,2.7538748528085773e-05,0.02775905851631046,0.006939764629077615,0.16661049941798523,0.08330524970899261
2013-07-15,0.0,0,5,0.0059347355198145,0.0026540944101575543,0.0640087464790322,0.123210143007458,0.21788722474339406,0.22172994023766637,0.36445403554443395,0.1959287994745056,0.00010588847020153504,2.649320310955786e-05,0.02668389449078683,0.006676287183608581,0.1633520568918152,0.08170855024786929
2013-07-16,-0.0029806281381377,1,4,0.0059347355198145,0.00296736775990725,0.0809615785221547,0.1268256270783768,0.21347421922155835,0.20694976796790188,0.34560747764273736,0.23396853516780236,0.00011263694389763174,2.8197275014396118e-05,0.028384509862203196,0.007105713303627822,0.16847703066650715,0.08429539313407242
2013-07-17,0.0029806281381377,2,3,0.008915363657952199,0.005147287607842109,0.0809768353059319,0.1208848796580105,0.2089718091351305,0.24890932875812735,0.30249775665704726,0.2396211054496948,0.00011203281096950886,2.802533422896845e-05,0.02823226836431623,0.0070623842257000495,0.16802460642511927,0.08403799275149336
2013-07-18,0.0059347355198145,3,2,0.0059347355198145,0.004196491730609503,0.0810835691947784,0.121581242775939,0.21445237648797752,0.2488619332661901,0.31958015493623454,0.21710553530959797,0.00010863621199237749,2.7159052998094373e-05,0.02737632542207913,0.006844081355519782,0.16545792644076962,0.08272896322038481
2013-07-19,0.0,4,1,0.0,0.0,0.0817315660741725,0.113914123300616,0.22934742344081868,0.28578191543983084,0.2947987075288544,0.19007195359049608,0.00010412380102679954,2.6049118597871836e-05,0.026239197858753484,0.006564377886663703,0.16198517789832959,0.08102084846916689
2013-07-22,0.0029542118974313,0,5,-2.0036056147532122e-16,-8.960396709376876e-17,0.0836862074079282,0.1102665697745381,0.2125294369946372,0.22011595930315458,0.3494158056619118,0.21793879804029648,0.00010684943210036531,2.67480755140028e-05,0.02692605688929206,0.006740515029528706,0.16409161127032687,0.08210063964141026
2013-07-23,-0.0029542118974315,1,4,-0.0029542118974315,-0.00147710594871575,0.0886169184468456,0.1133731963467482,0.2209313537535933,0.2550180010352031,0.3254380901010574,0.19861255511014614,0.0001040835303533702,2.60361815832714e-05,0.02622904964904929,0.006561117758984393,0.1619538503680888,0.0810007269040494
2013-07-24,-0.002962965130657,2,3,0.0,0.0,0.088637641058442,0.1178314887829343,0.18800901294496727,0.28059687750203416,0.35108711625086125,0.18030699330213726,9.239862850136767e-05,2.3099657125341917e-05,0.023284454382344652,0.005821113595586163,0.1525924453645876,0.0762962226822938
2013-07-25,0.002962965130657,3,2,0.002962965130657,0.0020951327363068492,0.0886583588264272,0.1139262075270303,0.19400067205266236,0.2965125505281742,0.3319811197915912,0.17750565762757228,9.277536214270988e-05,2.3211641909141352e-05,0.02337939125996289,0.005849333761103621,0.1529032087955086,0.07648093723996602
2013-07-26,0.0,4,1,0.0,0.0,0.1025381797980736,0.1107762252592805,0.20401880979046821,0.3185650260752427,0.31182689710541156,0.16558926702887755,9.21373962121126e-05,2.3040851853106256e-05,0.023218623845452376,0.005806294666982776,0.15237658562079798,0.07619904636531075
2013-07-29,-0.002962965130657,0,5,0.011764841579586299,0.005261397103294193,0.1025717720625337,0.1141487093402566,0.1910242564946665,0.2397617391632411,0.38823620695018585,0.1809777973919065,9.383034591268631e-05,2.3444422705418704e-05,0.02364524716999695,0.005907994521765513,0.15377011143260888,0.07686347976617708
2013-07-30,0.0,1,4,0.0147278067102433,0.00736390335512165,0.1025717720625337,0.1117249971438582,0.19099834446008515,0.25355748681988177,0.3719330251941186,0.1835111435259144,9.411394792695305e-05,2.3502176486502373e-05,0.02371671487759217,0.005922548474598598,0.1540023210136528,0.07695809557544026
2013-07-31,0.0,2,3,0.0147278067102433,0.008503103168731745,0.1030942279963481,0.1154682598930218,0.1889445220216257,0.27441337208351557,0.3552478035889258,0.18139430230593293,9.28389607453988e-05,2.320040160075424e-05,0.023395418107840498,0.005846501203390068,0.1529556082915579,0.07646241693400797
2013-08-01,0.011799546931155,3,2,0.0147278067102433,0.010414131996817774,0.0972733556326879,0.1156102449140819,0.1981547731745643,0.2826895689469982,0.3373307123595587,0.18182494551887887,9.478855309238645e-05,2.3728268146662766e-05,0.023886715379281387,0.005979523572959017,0.15455327683126419,0.07732737919365311
2013-08-02,0.0029282597790883,4,1,0.0029282597790883,0.0029282597790883,0.0989302118370966,0.1044227718749341,0.222709862569146,0.32347251333375354,0.31618133779152674,0.13763628630557373,9.060527529953128e-05,2.264052540126576e-05,0.022832529375481882,0.005705412401118972,0.15110436583858813,0.07553418034981893
2013-08-05,-0.0029282597790883,0,5,-0.011764841579586502,-0.005261397103294284,0.0989637998340622,0.1010663459411738,0.19036120613656382,0.26517389305490513,0.3887453950339326,0.15571950577459842,8.81284909583704e-05,2.2005685757953085e-05,0.022208379721509342,0.005545432811004177,0.14902476210854806,0.07446766285445097
