date,daily_pnl,daily_return,cumulative_pnl,cumulative_return
2011-04-29,-124915.67675036151,-0.12491567675036151,-124915.67675036151,-0.12491567675036153
2011-05-05,-124915.67675036151,-0.12491567675036151,-249831.35350072302,-0.23422742720272227
2011-06-16,50388.53229354676,0.05038853229354676,-199442.82120717625,-0.19564127118881436
2011-06-17,50388.53229354676,0.05038853229354676,-149054.28891362948,-0.15511081540651583
2011-06-23,50388.53229354676,0.05038853229354676,-98665.75662008271,-0.11253808944415877
2011-06-24,50388.53229354676,0.05038853229354676,-48277.22432653595,-0.06782018630482312
2011-06-30,50388.53229354676,0.05038853229354676,2111.3079670108127,-0.02084901365905134
2011-07-01,50388.53229354676,0.05038853229354676,52499.840260557576,0.028488967436447687
2011-07-14,50388.53229354676,0.05038853229354676,102888.37255410434,0.08031301698567561
2011-07-15,50388.53229354676,0.05038853229354676,153276.9048476511,0.1347484043291971
2011-07-28,50388.53229354676,0.05038853229354676,203665.43714119788,0.1919267109457894
2011-07-29,50388.53229354676,0.05038853229354676,254053.96943474465,0.2519861485118222
2011-08-04,50388.53229354676,0.05038853229354676,304442.5017282914,0.3150718929871832
2011-08-05,50388.53229354676,0.05038853229354676,354831.03402183816,0.3813364355353035
2011-08-18,50388.53229354676,0.05038853229354676,405219.56631538493,0.45093995112552676
2011-08-19,50388.53229354676,0.05038853229354676,455608.0986089317,0.5240506857088123
2011-08-25,50388.53229354676,0.05038853229354676,505996.6309024785,0.6008453629026527
2011-08-26,50388.53229354676,0.05038853229354676,556385.1631960252,0.6815096111682475
2011-09-01,50388.53229354676,0.05038853229354676,606773.6954895719,0.7662384125125079
2011-09-02,50388.53229354676,0.05038853229354676,657162.2277831186,0.8552365737994969
2011-09-15,50388.53229354676,0.05038853229354676,707550.7600766653,0.9487192218105618
2011-09-16,50388.53229354676,0.05038853229354676,757939.292370212,1.0469123232498183
2011-09-29,50388.53229354676,0.05038853229354676,808327.8246637587,1.1500532309519502
2011-09-30,50388.53229354676,0.05038853229354676,858716.3569573055,1.258391257612617
2011-10-06,50388.53229354676,0.05038853229354676,909104.8892508522,1.3721882784282937
2011-10-07,31728.606728969993,0.031728606728969995,940833.4959798221,1.4474545074016172
2011-10-20,31728.606728969993,0.031728606728969995,972562.1027087921,1.525108828954008
2011-10-21,31728.606728969993,0.031728606728969995,1004290.709437762,1.6052270139357394
2011-10-27,31728.606728969993,0.031728606728969995,1036019.316166732,1.687887237300595
2011-10-28,31728.606728969993,0.031728606728969995,1067747.922895702,1.7731701543847231
2011-11-03,31728.606728969993,0.031728606728969995,1099476.5296246721,1.8611589796057126
2011-11-04,31728.606728969993,0.031728606728969995,1131205.1363536422,1.951939567658683
2011-11-17,31728.606728969993,0.031728606728969995,1162933.7430826123,2.045600497288611
2011-11-18,31728.606728969993,0.031728606728969995,1194662.3498115824,2.1422331577206366
2011-11-23,31728.606728969993,0.031728606728969995,1226390.9565405524,2.2419318378326842
2011-11-25,31728.606728969993,0.031728606728969995,1258119.5632695225,2.344793818157404
2011-12-01,31728.606728969993,0.031728606728969995,1289848.1699984926,2.45091946580321
2011-12-02,31728.606728969993,0.031728606728969995,1321576.7767274627,2.560412332387027
2011-12-15,31728.606728969993,0.031728606728969995,1353305.3834564327,2.67337925507431
2011-12-16,31728.606728969993,0.031728606728969995,1385033.9901854028,2.789930460824919
2011-12-29,31728.606728969993,0.031728606728969995,1416762.5969143729,2.9101796739465766
2011-12-30,31728.606728969993,0.031728606728969995,1448491.203643343,3.0342442270608396
2012-01-05,31728.606728969993,0.031728606728969995,1480219.810372313,3.16224517558987
2012-01-06,31728.606728969993,0.031728606728969995,1511948.417101283,3.2943074158757133
2012-01-19,31728.606728969993,0.031728606728969995,1543677.0238302532,3.4305598070473327
2012-01-20,31728.606728969993,0.031728606728969995,1575405.6305592232,3.571135296754318
2012-01-26,31728.606728969993,0.031728606728969995,1607134.2372881933,3.7161710508899493
2012-01-27,31728.606728969993,0.031728606728969995,1638862.8440171634,3.8658085874301893
2012-03-16,-83110.84176959276,-0.08311084176959277,1555752.0022475705,3.461407139839153
2012-04-05,-83110.84176959276,-0.08311084176959277,1472641.1604779777,3.09061583697025
2012-04-19,-83110.84176959276,-0.08311084176959277,1389530.3187083849,2.7506413114036254
2012-09-21,-11880.479216789687,-0.011880479216789686,1377649.8394915953,2.706081895253862
2012-09-24,-11880.479216789687,-0.011880479216789686,1365769.3602748057,2.662051866321578
2012-09-25,-11880.479216789687,-0.011880479216789686,1353888.881058016,2.6185449352329386
2012-09-26,-11880.479216789687,-0.011880479216789686,1342008.4018412265,2.575554887334884
2012-09-27,-11880.479216789687,-0.011880479216789686,1330127.922624437,2.5330755818074113
2012-09-28,-11880.479216789687,-0.011880479216789686,1318247.4434076473,2.491100950786401
2012-10-01,-11880.479216789687,-0.011880479216789686,1306366.9641908577,2.4496249984968683
2012-10-02,-11880.479216789687,-0.011880479216789686,1294486.4849740681,2.408641800396508
2012-10-03,-11880.479216789687,-0.011880479216789686,1282606.0057572785,2.3681455023294165
2012-10-04,-11880.479216789687,-0.011880479216789686,1270725.526540489,2.328130319689868
2012-10-05,-11880.479216789687,-0.011880479216789686,1258845.0473236993,2.288590536596025
2012-10-08,-11880.479216789687,-0.011880479216789686,1246964.5681069097,2.249520505073465
2012-10-09,-11880.479216789687,-0.011880479216789686,1235084.0888901202,2.2109146442484073
2012-10-10,-11880.479216789687,-0.011880479216789686,1223203.6096733306,2.1727674395505283
2012-10-11,-11880.479216789687,-0.011880479216789686,1211323.130456541,2.135073441925241
2012-10-12,-11880.479216789687,-0.011880479216789686,1199442.6512397514,2.097827267055339
2012-10-15,-11880.479216789687,-0.011880479216789686,1187562.1720229618,2.0610235945918833
2012-10-16,-11880.479216789687,-0.011880479216789686,1175681.6928061722,2.0246571673942317
2012-10-17,-11880.479216789687,-0.011880479216789686,1163801.2135893826,1.9887227907790908
2012-10-18,-11880.479216789687,-0.011880479216789686,1151920.734372593,1.9532153317784942
2012-10-19,-11880.479216789687,-0.011880479216789686,1140040.2551558034,1.918129718406595
2012-11-23,18613.466532177546,0.018613466532177547,1158653.721687981,1.9724462282567088
2012-11-26,18613.466532177546,0.018613466532177547,1177267.1882201585,2.0277737566450624
2012-11-27,18613.466532177546,0.018613466532177547,1195880.654752336,2.0841311221313807
2012-11-28,18613.466532177546,0.018613466532177547,1214494.1212845135,2.1415374935540203
2012-11-29,18613.466532177546,0.018613466532177547,1233107.587816691,2.200012396549869
2012-11-30,18613.466532177546,0.018613466532177547,1251721.0543488686,2.2595757201956035
2012-12-03,18613.466532177546,0.018613466532177547,1270334.520881046,2.320247723772563
2012-12-04,18613.466532177546,0.018613466532177547,1288947.9874132236,2.3820490436575423
2012-12-05,18613.466532177546,0.018613466532177547,1307561.4539454011,2.4450007003418452
2012-12-06,18613.466532177546,0.018613466532177547,1326174.9204775786,2.5091241055809865
2012-12-07,18613.466532177546,0.018613466532177547,1344788.3870097562,2.5744410696774755
2012-12-10,18613.466532177546,0.018613466532177547,1363401.8535419337,2.640973808899158
2012-12-11,18613.466532177546,0.018613466532177547,1382015.3200741112,2.708744953035638
2012-12-12,18613.466532177546,0.018613466532177547,1400628.7866062887,2.777777553095349
2012-12-13,18613.466532177546,0.018613466532177547,1419242.2531384663,2.8480950891459007
2012-12-14,18613.466532177546,0.018613466532177547,1437855.7196706438,2.919721478300355
2012-12-17,18613.466532177546,0.018613466532177547,1456469.1862028213,2.992681082852156
2012-12-18,18613.466532177546,0.018613466532177547,1475082.6527349988,3.066998718561483
2012-12-19,18613.466532177546,0.018613466532177547,1493696.1192671764,3.1426996630958364
2012-12-20,18613.466532177546,0.018613466532177547,1512309.585799354,3.219809664627734
2012-12-21,18613.466532177546,0.018613466532177547,1530923.0523315314,3.298354950592442
2012-12-24,18613.466532177546,0.018613466532177547,1549536.518863709,3.378362236608714
2012-12-26,18613.466532177546,0.018613466532177547,1568149.9853958865,3.4598587355655805
2012-12-27,1018.1326716916799,0.0010181326716916799,1569168.1180675782,3.464399463455389
2012-12-28,1018.1326716916799,0.0010181326716916799,1570186.25073927,3.4689448144086157
2012-12-31,1018.1326716916799,0.0010181326716916799,1571204.3834109616,3.4734947931321516
2013-01-02,1018.1326716916799,0.0010181326716916799,1572222.5160826533,3.478049404337682
2013-01-03,1018.1326716916799,0.0010181326716916799,1573240.648754345,3.4826086527416873
2013-01-04,1018.1326716916799,0.0010181326716916799,1574258.7814260367,3.4871725430654514
2013-01-07,1018.1326716916799,0.0010181326716916799,1575276.9140977284,3.491741080035064
2013-01-08,1018.1326716916799,0.0010181326716916799,1576295.0467694202,3.4963142683814272
2013-01-09,1018.1326716916799,0.0010181326716916799,1577313.1794411119,3.5008921128402593
2013-01-10,1018.1326716916799,0.0010181326716916799,1578331.3121128036,3.5054746181521006
2013-01-11,1018.1326716916799,0.0010181326716916799,1579349.4447844953,3.510061789062318
2013-01-14,1018.1326716916799,0.0010181326716916799,1580367.577456187,3.51465363032111
2013-01-15,1018.1326716916799,0.0010181326716916799,1581385.7101278787,3.519250146683511
2013-01-16,1018.1326716916799,0.0010181326716916799,1582403.8427995704,3.5238513429093965
2013-01-17,1018.1326716916799,0.0010181326716916799,1583421.9754712621,3.528457223763488
2013-01-18,1018.1326716916799,0.0010181326716916799,1584440.1081429538,3.533067794015359
2013-01-22,1018.1326716916799,0.0010181326716916799,1585458.2408146455,3.5376830584394394
2013-01-23,1018.1326716916799,0.0010181326716916799,1586476.3734863373,3.5423030218150178
2013-01-24,1018.1326716916799,0.0010181326716916799,1587494.506158029,3.5469276889262513
2013-01-25,1018.1326716916799,0.0010181326716916799,1588512.6388297207,3.551557064562166
2013-01-28,1018.1326716916799,0.0010181326716916799,1589530.7715014124,3.5561911535166653
2013-01-29,1018.1326716916799,0.0010181326716916799,1590548.904173104,3.560829960588533
2013-01-30,1018.1326716916799,0.0010181326716916799,1591567.0368447958,3.5654734905814385
2013-02-01,-124976.14989981013,-0.12497614989981012,1466590.8869449857,2.9948981912589234
2013-02-04,-124976.14989981013,-0.12497614989981012,1341614.7370451756,2.495631196073668
2013-02-08,4211.809554303871,0.0042118095543038706,1345826.5465994794,2.5103541289436135
2013-02-11,4211.809554303871,0.0042118095543038706,1350038.3561537832,2.525139072002888
2013-02-12,4211.809554303871,0.0042118095543038706,1354250.165708087,2.539986286426599
2013-02-13,4211.809554303871,0.0042118095543038706,1358461.9752623907,2.5548960344898752
2013-02-14,4211.809554303871,0.0042118095543038706,1362673.7848166944,2.5698685795724963
2013-02-15,4211.809554303871,0.0042118095543038706,1366885.5943709982,2.5849041861635484
2013-02-19,4211.809554303871,0.0042118095543038706,1371097.403925302,2.600003119866096
2013-02-20,4211.809554303871,0.0042118095543038706,1375309.2134796057,2.6151656474018714
2013-02-21,4211.809554303871,0.0042118095543038706,1379521.0230339095,2.6303920366159894
2013-02-22,4211.809554303871,0.0042118095543038706,1383732.8325882133,2.645682556481677
2013-02-25,4211.809554303871,0.0042118095543038706,1387944.642142517,2.661037477105025
2013-02-26,4211.809554303871,0.0042118095543038706,1392156.4516968208,2.6764570697297603
2013-02-27,4211.809554303871,0.0042118095543038706,1396368.2612511246,2.6919416067420356
2013-02-28,4211.809554303871,0.0042118095543038706,1400580.0708054283,2.707491361675243
2013-03-01,4211.809554303871,0.0042118095543038706,1404791.880359732,2.7231066092148457
2013-03-04,4211.809554303871,0.0042118095543038706,1409003.6899140358,2.738787625203228
2013-03-05,4211.809554303871,0.0042118095543038706,1413215.4994683396,2.754534686644572
2013-03-06,4211.809554303871,0.0042118095543038706,1417427.3090226434,2.7703480717097464
2013-03-07,4211.809554303871,0.0042118095543038706,1421639.1185769471,2.7862280597412243
2013-03-08,4211.809554303871,0.0042118095543038706,1425850.928131251,2.8021749312580155
2013-03-11,4211.809554303871,0.0042118095543038706,1430062.7376855547,2.8181889679606225
2013-03-12,4211.809554303871,0.0042118095543038706,1434274.5472398584,2.8342704527360163
2013-03-13,4211.809554303871,0.0042118095543038706,1438486.3567941622,2.8504196696626347
2013-03-14,21696.186023940674,0.021696186023940675,1460182.5428181028,2.9339590910858755
2013-03-15,21696.186023940674,0.021696186023940675,1481878.7288420433,3.019310999336647
2013-03-18,21696.186023940674,0.021696186023940675,1503574.9148659839,3.106514718466326
2013-03-19,21696.186023940674,0.021696186023940675,1525271.1008899244,3.195610425708222
2013-03-20,21696.186023940674,0.021696186023940675,1546967.286913865,3.286639169988372
2013-03-21,21696.186023940674,0.021696186023940675,1568663.4729378056,3.3796428908379497
2013-03-22,21696.186023940674,0.021696186023940675,1590359.6589617461,3.474664437715999
2013-03-25,21696.186023940674,0.021696186023940675,1612055.8449856867,3.5717475897513973
2013-03-26,21696.186023940674,0.021696186023940675,1633752.0310096273,3.6709370759131454
2013-03-27,21696.186023940674,0.021696186023940675,1655448.2170335678,3.7722785956182783
2013-03-28,21696.186023940674,0.021696186023940675,1677144.4030575084,3.8758188397868825
2013-04-01,21696.186023940674,0.021696186023940675,1698840.589081449,3.9816055123539327
2013-04-02,21696.186023940674,0.021696186023940675,1720536.7751053895,4.089687352247852
2013-04-03,21696.186023940674,0.021696186023940675,1742232.96112933,4.200114155845919
2013-04-04,21696.186023940674,0.021696186023940675,1763929.1471532707,4.312936799916879
2013-04-05,21696.186023940674,0.021696186023940675,1785625.3331772112,4.428207265061316
2013-04-08,21696.186023940674,0.021696186023940675,1807321.5192011518,4.545978659660592
2013-04-09,21696.186023940674,0.021696186023940675,1829017.7052250924,4.666305244345393
2013-04-10,21696.186023940674,0.021696186023940675,1850713.891249033,4.789242456995141
2013-04-11,21696.186023940674,0.021696186023940675,1872410.0772729735,4.914846938279803
2013-04-12,21696.186023940674,0.021696186023940675,1894106.263296914,5.043176557755857
2013-04-15,21696.186023940674,0.021696186023940675,1915802.4493208546,5.174290440528446
2013-04-16,21696.186023940674,0.021696186023940675,1937498.6353447952,5.308248994491989
2013-04-18,-966.4594545209228,-0.0009664594545209228,1936532.1758902743,5.30215232760979
2013-04-19,-966.4594545209228,-0.0009664594545209228,1935565.7164357535,5.296061552908941
2013-04-22,-966.4594545209228,-0.0009664594545209228,1934599.2569812327,5.289976664694886
2013-04-23,-966.4594545209228,-0.0009664594545209228,1933632.7975267118,5.283897657278576
2013-04-24,-966.4594545209228,-0.0009664594545209228,1932666.338072191,5.277824524976458
2013-04-25,-966.4594545209228,-0.0009664594545209228,1931699.8786176702,5.271757262110471
2013-04-26,-966.4594545209228,-0.0009664594545209228,1930733.4191631493,5.265695863008045
2013-04-29,-966.4594545209228,-0.0009664594545209228,1929766.9597086285,5.259640322002088
2013-04-30,-966.4594545209228,-0.0009664594545209228,1928800.5002541076,5.253590633430989
2013-05-01,-966.4594545209228,-0.0009664594545209228,1927834.0407995868,5.247546791638607
2013-05-02,-966.4594545209228,-0.0009664594545209228,1926867.581345066,5.241508790974266
2013-05-03,-966.4594545209228,-0.0009664594545209228,1925901.1218905451,5.235476625792754
2013-05-06,-966.4594545209228,-0.0009664594545209228,1924934.6624360243,5.229450290454312
2013-05-07,-966.4594545209228,-0.0009664594545209228,1923968.2029815034,5.2234297793246345
2013-05-08,-966.4594545209228,-0.0009664594545209228,1923001.7435269826,5.217415086774859
2013-05-09,-966.4594545209228,-0.0009664594545209228,1922035.2840724618,5.2114062071815646
2013-05-10,-966.4594545209228,-0.0009664594545209228,1921068.824617941,5.205403134926764
2013-05-13,-966.4594545209228,-0.0009664594545209228,1920102.36516342,5.1994058643979
2013-05-14,-966.4594545209228,-0.0009664594545209228,1919135.9057088993,5.193414389987841
