entry_date,exit_date,direction,direction_label,n_contracts,entry_iv,realised_vol,iv_rv_spread,entry_price,exit_price,straddle_premium,option_pnl,hedge_pnl,txn_cost,net_pnl,holding_days,stopped_out
2019-09-06,2019-09-18,-1,long_vol,293,0.10341195873929693,0.15901142502185095,-0.05559946628255402,2980.0,3010.0,3405.069388096854,118685.33071237817,0.0,997.6853307123781,117687.64538166579,1,False
2019-10-02,2019-10-16,1,short_vol,135,0.20351377130420936,0.17672082054261923,0.026792950761590134,2895.0,2990.0,7381.400573739506,286010.9225451666,-100098.32282670513,996.4890774548334,184916.11064100667,3,False
2019-10-17,2019-10-25,-1,long_vol,278,0.10124886637526098,0.06054827525260249,0.04070059112265849,3000.0,3025.0,3587.9466848648462,302449.1783924273,-18027.66594536929,997.4491783924273,283424.0632686656,4,False
2019-10-30,2019-11-13,-1,long_vol,281,0.09310200659237593,0.12054740236496893,-0.027445395772593,3050.0,3095.0,3557.704695837242,-264784.980469735,-127530.33987213291,999.7150195302651,-249928.75488256625,3,False
2019-11-15,2019-11-27,-1,long_vol,352,0.08207368415276442,0.15166842632712255,-0.06959474217435813,3125.0,3155.0,2833.963561553128,-58444.82633329899,0.0,997.555173666701,-59442.38150696569,1,False
2019-12-18,2019-12-26,-1,long_vol,313,0.07967534036394554,0.07667998641319541,0.0029953539507501237,3195.0,3240.0,3189.3842216594976,-457079.59911663266,106087.117326925,998.2772613794227,-249569.31534485568,3,True
2020-01-16,2020-01-29,-1,long_vol,338,0.0752657457162845,0.18996930937629297,-0.11470356366000847,3320.0,3275.0,2951.697371442492,-523326.2884524377,-8263.863500403408,997.6737115475624,-249418.4278868906,2,False
2020-01-30,2020-02-07,1,short_vol,170,0.15087451012572592,0.2931929012512127,-0.1423183911254868,3285.0,3330.0,5854.3790970496275,-230244.44649843668,341394.07436004805,995.2444464984367,110154.38341511293,4,False
2020-02-26,2020-03-06,1,short_vol,82,0.31024297771014014,0.5662163223738937,-0.2559733446637536,3120.0,2995.0,12126.305168509658,30642.97618220812,255231.23083796783,994.3570238177919,284879.84999635816,5,False
2020-03-18,2020-03-25,1,short_vol,36,0.8961320363045171,0.7880435973219302,0.10808843898258691,2460.0,2515.0,27597.12217933807,-253566.86423383307,-14889.146309274107,993.4963984561704,-248374.09961404259,3,True
2020-03-26,2020-04-15,-1,long_vol,45,0.698658010861209,0.9879800655819458,-0.2893220547207368,2665.0,2800.0,21984.010171659385,381780.4577246723,40833.33967902421,989.2804577246723,421624.51694597176,2,False
2020-05-01,2020-05-13,1,short_vol,97,0.3272773300428132,0.055994794799919215,0.271282535242894,2840.0,2830.0,10269.274021740694,-899119.5801088472,0.0,996.1195801088472,-249029.8950272118,1,False
2020-05-14,2020-05-27,1,short_vol,99,0.29793971323076957,0.6471336001655907,-0.3491938869348212,2860.0,3040.0,10064.63073691923,785601.5570449962,-29613.240370348125,996.3984429550038,754991.9182316931,2,False
2020-09-03,2020-09-16,1,short_vol,97,0.25025573768768333,0.1639905991677165,0.08626513851996684,3460.0,3390.0,10227.604518030921,-313077.63824899937,5734.552806772225,992.0776382489994,-248019.40956224984,2,False
2020-10-28,2020-11-06,1,short_vol,54,0.44454785638281497,0.39366257425451157,0.0508852821283034,3285.0,3510.0,18292.817749518985,227187.84152597477,-116243.95442941108,987.8121584740252,109956.07493808966,5,False
2021-01-27,2021-02-05,1,short_vol,71,0.29665562319511934,0.26399548426791764,0.03266013892720171,3760.0,3885.0,13973.849072073745,-104643.28411723586,-106761.2604431987,992.1432841172359,-212396.6878445518,5,False
2021-02-25,2021-03-04,1,short_vol,79,0.2772165829451232,0.12656740610125414,0.15064917684386905,3830.0,3770.0,12540.825474706435,-221498.69950809173,-28058.700692465496,990.7252125018083,-247681.30312545208,3,True
2021-03-31,2021-04-01,-1,long_vol,151,0.13267518772521328,0.19868229146803698,-0.0660071037428237,3970.0,4020.0,6599.138562859412,-508828.852002639,0.0,996.4699229917711,-249117.48074794278,1,True
2021-04-14,2021-04-15,-1,long_vol,157,0.12320972534213266,0.19149216358725715,-0.06828243824512449,4120.0,4170.0,6359.9004238479665,-566610.747004846,0.0,998.5043665441308,-249626.09163603268,1,True
2021-04-16,2021-04-28,-1,long_vol,212,0.10154852045663179,0.01897729797602496,0.08257122248060683,4185.0,4180.0,4695.784231231937,889506.2570211707,0.0,995.5062570211708,888510.7507641495,1,False
2021-04-29,2021-05-07,-1,long_vol,179,0.11176282255566014,0.10788602864878925,0.0038767939068708873,4210.0,4230.0,5557.930679577021,636869.5916442868,-539904.0248160993,994.8695916442867,95970.69723654316,4,False
2021-05-26,2021-06-04,-1,long_vol,177,0.10739883731541106,0.07061858310565655,0.036780254209754504,4195.0,4225.0,5644.705419763841,468112.8592981998,132077.62229324994,999.1128592981999,599191.3687321516,5,False
2021-06-23,2021-07-02,-1,long_vol,182,0.10337198556119626,0.08421108797364739,0.019160897587548867,4240.0,4350.0,5491.346281031247,-1002574.9768523131,724789.3949312341,999.4250231476868,-249856.2557869217,5,False
2021-08-06,2021-08-18,-1,long_vol,241,0.08434210766661027,0.1257749138311302,-0.04143280616451994,4435.0,4400.0,4133.122281122587,152582.46975054347,0.0,996.0824697505435,151586.38728079293,1,False
2021-08-27,2021-09-03,-1,long_vol,240,0.08356088547186458,0.04301398281619146,0.040546902655673116,4505.0,4535.0,4159.470560573936,278272.93453774473,1661.9416080652095,998.2729345377447,278936.6032112722,3,False
2021-11-26,2021-12-03,1,short_vol,88,0.22190598779239537,0.21308696587013198,0.008819021922263387,4600.0,4545.0,11278.527774823215,-508510.44418444287,-151107.74361990357,992.5104441844429,-248127.61104611072,3,False
2022-01-19,2022-01-28,1,short_vol,79,0.2216592561647951,0.2429506058424938,-0.021291349677698718,4535.0,4440.0,12593.78064491566,-244408.67094833712,537788.4867098555,994.9086709483371,292384.90709057,5,False
2022-02-03,2022-02-16,1,short_vol,79,0.2380299539336026,0.08833916990826342,0.1496907840253392,4480.0,4480.0,12595.80063942958,-995068.2505149369,2776.4181018177937,995.0682505149368,-248767.06262873422,2,False
2022-02-17,2022-02-25,1,short_vol,76,0.2506256338699554,0.3235600293958754,-0.07293439552592001,4390.0,4390.0,12995.82094962725,-987682.392171671,630173.5324506637,987.682392171671,-246920.59804291776,4,False
2022-03-02,2022-03-16,1,short_vol,68,0.26597669221134046,0.09968985260167453,0.16628683960966595,4395.0,4365.0,14644.878726777824,-791851.753420892,17518.90487150052,995.8517534208921,-248962.938355223,3,False
2022-04-27,2022-05-05,1,short_vol,62,0.30605762765703665,0.5429911070134683,-0.23693347935643166,4200.0,4160.0,16103.696912444093,72349.02101551065,-642150.339068254,998.4292085715338,-249607.30214288345,4,True
2022-05-06,2022-05-18,1,short_vol,73,0.29659094389144564,0.7870016916390894,-0.49041074774764376,4135.0,3935.0,13550.194291803791,470835.81669832324,0.0,989.1641833016768,469846.65251502156,1,False
2022-05-19,2022-05-27,1,short_vol,73,0.2942416206802693,0.2965207627431119,-0.0022791420628425763,3910.0,4170.0,13588.92641637849,906008.3716043702,-330912.20283553883,991.9916283956298,574104.1771404357,4,False
2022-06-15,2022-06-24,1,short_vol,64,0.325989998368917,0.3694275043048139,-0.0434375059358969,3805.0,3920.0,15539.11948899447,-258503.64729564608,541868.1585208406,994.5036472956461,282370.00757789885,5,False
2022-09-14,2022-09-28,1,short_vol,78,0.25792813095950823,0.40120984058603515,-0.14328170962652692,3960.0,3735.0,12796.14338834258,756900.8157092788,-281778.32049923396,998.0991842907213,474124.3960257541,3,False
2022-09-29,2022-10-07,1,short_vol,73,0.3147004637032025,0.4815007994449186,-0.1668003357417161,3650.0,3655.0,13567.180159221198,-953904.1516231474,466017.98089188343,990.4041516231474,-247601.03790578686,4,False
2022-10-26,2022-11-04,1,short_vol,71,0.28912354758724285,0.3392469212117113,-0.05012337362446845,3845.0,3780.0,13926.994213442755,-527316.5891544356,168850.80704418223,988.8165891544355,-247204.1472886089,5,False
2022-11-16,2022-11-25,-1,long_vol,106,0.18815498335277633,0.1306684166613808,0.05748656669139554,3970.0,4040.0,9358.480073506644,249998.88779170424,-16907.33345983903,991.9988877917043,232099.5554440735,4,False
2022-12-01,2022-12-14,-1,long_vol,126,0.16324689785578916,0.22215875096735446,-0.0589118531115653,4095.0,4010.0,7896.359212162611,-76058.73926751106,-9718.595913220404,994.941260732489,-86772.27644146395,2,False
2023-01-18,2023-01-25,-1,long_vol,124,0.1619964163071285,0.19567643821472033,-0.03368002190759184,3945.0,4025.0,8006.737481534469,-215066.7116161409,-130184.73661880559,992.8354477102741,-248208.86192756853,3,True
2023-02-15,2023-02-16,-1,long_vol,130,0.14683229855701446,0.211023755828061,-0.06419145727104653,4165.0,4110.0,7661.99505626405,-429483.3308586999,0.0,996.0593573143265,-249014.8393285816,1,True
2023-02-17,2023-02-22,-1,long_vol,142,0.15500198554336675,0.3532174665677202,-0.19821548102435343,4090.0,4000.0,7004.786145896196,-1256421.2797941628,0.0,994.6796327172598,-248669.90817931495,1,True
