entry_date,exit_date,direction,direction_label,n_contracts,entry_iv,realised_vol,iv_rv_spread,entry_price,exit_price,straddle_premium,option_pnl,hedge_pnl,txn_cost,net_pnl,holding_days,stopped_out
2016-05-27,2016-06-27,-1,long_vol,181,0.1110593509453074,0.15636366062159127,-0.04530430967628386,2100.0,2000.0,5498.016924511626,-814918.7666006412,-65588.7938902034,995.1410633366042,-248785.26583415107,20,True
2016-07-06,2016-08-05,-1,long_vol,157,0.1282246858760571,0.07508432706366681,0.05314035881239028,2100.0,2180.0,6347.695664924527,-259411.78060684932,432481.73607059807,996.5882193931507,172073.36724435558,22,False
2016-08-08,2016-09-08,-1,long_vol,212,0.0916675996345587,0.04790664065958811,0.04376095897497059,2180.0,2180.0,4710.968602409002,998725.3437107085,-135341.40310362814,998.7253437107086,862385.2152633697,22,False
2016-09-22,2016-10-24,-1,long_vol,187,0.1038314039692762,0.08505528428261305,0.01877611968666315,2175.0,2150.0,5323.804365134947,528051.4162802352,-93188.87095871214,995.5514162802352,433866.9939052428,22,False
2016-11-01,2016-12-02,1,short_vol,126,0.159193010518535,0.0965706217752139,0.06262238874332109,2110.0,2190.0,7918.037400342541,10327.287556839792,-118211.96850636275,997.6727124431602,-108882.35366196613,22,False
2017-01-10,2017-02-10,-1,long_vol,192,0.0971300278153415,0.059781778319120626,0.03734824949622087,2270.0,2315.0,5197.752524619864,133968.48472701386,235754.73847861277,997.9684847270139,368725.25472089957,22,False
2017-02-13,2017-03-16,-1,long_vol,209,0.0870366115979322,0.07027887901114768,0.01675773258678452,2325.0,2380.0,4770.50215913041,-152465.04874174425,367065.9906673524,997.0349512582558,213603.9069743499,22,False
2017-03-20,2017-03-21,-1,long_vol,202,0.0883337088826509,0.2017973089452524,-0.11346360006260152,2375.0,2345.0,4945.712702344031,-1268965.968199164,0.0,999.0339658734941,-249758.49146837354,1,True
2017-04-04,2017-05-05,-1,long_vol,192,0.09333974854843,0.0673275783248422,0.026012170223587802,2360.0,2400.0,5192.972201162775,229050.66262325272,85856.309627692,997.0506626232527,313909.92158832145,22,False
2017-05-08,2017-05-17,-1,long_vol,241,0.0731123764080998,0.11896334709414806,-0.045850970686048265,2400.0,2355.0,4136.61239502012,-602456.5546323345,-17711.775318610133,996.923587199849,-249230.89679996224,7,True
2017-05-22,2017-06-22,-1,long_vol,209,0.0846837146902084,0.06221338474632819,0.022470329943880207,2395.0,2435.0,4781.2914838557845,163289.92012585895,35011.20546362398,999.289920125859,197301.83566935707,22,False
